iter	Logloss
243	0.6925620503
244	0.6925613013
245	0.6925580906
246	0.6925675617
247	0.6925630611
248	0.6925636705
249	0.6925614774
250	0.6925607979
251	0.6925562287
252	0.6925555483
253	0.6925524059
254	0.6925622161
255	0.6925579195
256	0.6925566952
257	0.6925572372
258	0.6925551807
259	0.6925545
260	0.6925499998
261	0.6925493194
262	0.6925462449
263	0.6925561229
264	0.6925528447
265	0.6925506031
266	0.6925512805
267	0.6925491559
268	0.6925484754
269	0.6925441795
270	0.6925439067
271	0.6925428866
272	0.6925397438
273	0.6925496909
274	0.6925464805
275	0.6925443737
276	0.6925450521
277	0.6925431318
278	0.6925425197
279	0.692541839
280	0.6925374063
281	0.692537202
282	0.6925362503
283	0.692533176
284	0.6925431219
285	0.6925398442
286	0.6925378059
287	0.6925372615
288	0.6925366319
289	0.6925360191
290	0.692535475
291	0.692531111
292	0.6925305669
293	0.6925304305
294	0.6925294788
295	0.6925263365
296	0.6925364188
297	0.6925358741
298	0.6925325958
299	0.6925321886
300	0.69253015
301	0.6925295882
302	0.6925291123
303	0.6925285688
304	0.6925279548
305	0.6925236596
306	0.6925231152
307	0.6925229784
308	0.6925196335
309	0.6925192256
310	0.6925292388
311	0.6925286272
312	0.6925254853
313	0.6925250776
314	0.6925246696
315	0.6925239896
316	0.6925220694
317	0.6925215935
318	0.6925211178
319	0.6925207092
320	0.6925164133
321	0.6925158006
322	0.6925153247
323	0.6925148479
324	0.692511911
325	0.6925115714
326	0.6925215846
327	0.6925211089
328	0.6925179675
329	0.6925174901
330	0.6925171508
331	0.6925167429
332	0.6925147734
333	0.6925129889
334	0.6925138714
335	0.6925133951
336	0.6925129873
337	0.692512443
338	0.6925082834
339	0.692507944
340	0.6925073986
341	0.6925073991
342	0.6925069222
343	0.6925036447
344	0.6925032367
345	0.6925133194
346	0.6925130474
347	0.6925125032
348	0.6925094978
349	0.6925090903
350	0.6925087498
351	0.6925083414
352	0.6925063718
353	0.6925060325
354	0.6925059464
355	0.6925051985
356	0.6925048584
357	0.6925044511
358	0.6925040421
359	0.6925035663
360	0.6924995429
361361	0.69249913362	0.6924986588
363	0.6924983182
364	0.6924979102
365	0.6924975017
366	0.6924946327
367	0.6924943606
368	0.6924939537
369	0.6925039001
370	0.6925038996
371	0.6925034918
372	0.6925030833
373	0.6925000783
374	0.6924996699
375	0.6924993983
376	0.6924990584
377	0.6924987182
378	0.6924983788
379	0.6924964762
380	0.6924951686
381	0.6924961865
382	0.6924954386
383	0.692495099
384	0.69249469
385	0.6924944196
386	0.6924940791
387	0.6924900563
388	0.6924895799
389	0.6924893078
390	0.6924888988
391	0.391	0.69248392	0.392	0.69248393	0.393	0.69248394	0.394	0.69248395	0.395	0.6924876757
396	0.6924846035
397	0.6924841945
398	0.692483855
399	0.6924838545
400	0.6924835828
401	0.6924939371
402	0.6924935977
403	0.6924933256
404	0.6924929171
405	0.6924925777
406	0.6924895717
407	0.6924408	0.6408	0.6924409	0.6409	0.6924410	0.6410	0.6924411	0.6411	0.6924412	0.6924878733
413	0.6924876012
414	0.6924872612
415	0.6924859706
416	0.6924841187
417	0.6924846625
418	0.6924843904
419	0.6924845941
420	0.692484322
421	0.6924840509
422	0.6924833702
423	0.6924830987
424	0.6924827588
425	0.6924824866
426	0.6924822151
427	0.6924781234
428	0.6924779196
429	0.692477648
430	0.6924773753
431	0.6924771723
432	0.6924769002
433	0.6924766281
434	0.6924762196
435	0.6924759486
436	0.6924756764
437	0.6924754048
438	0.6924751332
439	0.6924725358
440	0.6924723988
441	0.6924725358
442	0.6924723994
443	0.6924723989
444	0.692472331
445	0.692472331
446	0.692472331
447	0.692472262
448	0.6924722624
449	0.692472262
450	0.6924722619
451	0.6924721251
452	0.6924827531
453	0.692482481
454	0.6924822089
455	0.6924820047
456	0.6924818005
457	0.6924815289
458	0.6924812574
459	0.6924809853
460	0.6924781156
461	0.6924778446
462	0.692477641
463	0.6924773689
464	0.6924770968
465	0.6924767567
466	0.6924764852
467	0.6924763493
468	0.6924761451
469	0.6924758735
470	0.6924756699
471	0.6924753977
472	0.6924751262
473	0.6924749224
474	0.6924747181
475	0.6924744466
476	0.6924717133
477	0.6924717127
478	0.6924713721
479	0.6924712375
480	0.6924709654
481	0.6924707612
482	0.6924718481
483	0.6924716438
484	0.69247144
485	0.6924711684
486	0.6924705563
487	0.6924707606
488	0.692470489
489	0.6924699448
490	0.6924696732
491	0.6924694696
492	0.6924692665
493	0.6924690617
494	0.6924688586
495	0.6924685859
496	0.6924659216
497	0.6924644948
498	0.6924642905
499	0.692464223
500	0.692463883
501	0.6924636794
502	0.6924634751
503	0.692463272
504	0.6924630673
505	0.6924628636
506	0.6924626605
507	0.6924624563
508	0.6924621842
509	0.692462049
510	0.6924617768
511	0.6924616411
512	0.6924614374
513	0.6924611653
514	0.6924610978
515	0.6924607578
516	0.6924606905
517	0.6924603505
518	0.6924601468
519	0.6924600104
520	0.6924568692
521	0.692457345
522	0.6924572766
523	0.6924567329
524	0.6924567329
525	0.6924567329
526	0.6924567329
527	0.6924567329
528	0.6924567329
529	0.6924567329
530	0.6924567329
531	0.6924567329
532	0.6924567329
533	0.6924567329
534	0.6924567329
535	0.6924567329
536	0.6924567329
537	0.6924567329
538	0.6924567329
539	0.6924567329
540	0.6924567329
541	0.6924567329
542	0.6924567329
543	0.6924567329
544	0.6924567329
545	0.6924567329
546	0.6924567329
547	0.6924567329
548	0.6924567329
549	0.6924567329
550	0.6924567329
551	0.6924567329
552	0.6924567329
553	0.6924567329
554	0.6924567329
555	0.6924567329
556	0.6924567329
557	0.6924567329
558	0.6924567329
559	0.6924567329
560	0.6924567329
561	0.6924567329
562	0.6924567329
563	0.6924567329
564	0.6924567329
565	0.6924567329
566	0.6924567329
567	0.6924567329
568	0.6924567329
569	0.6924567329
570	0.6924567329
571	0.6924567329
572	0.6924567329
573	0.6924567329
574	0.6924567329
575	0.6924567329
576	0.6924567329
577	0.6924567329
578	0.6924567329
579	0.6924567329
580	0.6924567329
581	0.6924567329
582	0.6924567329
583	0.6924567329
584	0.6924567329
585	0.6924567329
586	0.6924567329
587	0.6924567329
588	0.6924567329
589	0.6924567329
590	0.6924567329
591	0.6924567329
592	0.6924567329
593	0.6924567329
594	0.6924567329
595	0.6924567329
596	0.6924567329
597	0.6924567329
598	0.6924567329
599	0.6924567329
600	0.6924567329
601	0.6924567329
602	0.6924567329
603	0.6924567329
604	0.6924567329
605	0.6924567329
606	0.6924567329
607	0.6924567329
608	0.6924567329
609	0.6924567329
610	0.6924567329
611	0.6924567329
612	0.6924567329
613	0.6924567329
614	0.6924567329
615	0.6924567329
616	0.6924567329
617	0.6924567329
618	0.6924567329
619	0.6924567329
620	0.6924567329
621	0.6924567329
622	0.6924567329
623	0.6924567329
624	0.6924567329
625	0.6924567329
626	0.6924567329
627	0.6924567329
628	0.6924567329
629	0.6924567329
630	0.6924567329
631	0.6924567329
632	0.6924567329
633	0.6924567329
634	0.6924567329
635	0.6924567329
636	0.6924567329
637	0.6924567329
638	0.6924567329
639	0.6924567329
640	0.6924567329
641	0.6924567329
642	0.6924567329
643	0.6924567329
644	0.6924567329
645	0.6924567329
646	0.6924567329
647	0.6924567329
648	0.6924567329
649	0.6924567329
650	0.6924567329
651	0.6924567329
652	0.6924567329
653	0.6924567329
654	0.6924567329
655	0.6924567329
656	0.6924567329
657	0.6924567329
658	0.6924567329
659	0.6924567329
660	0.6924567329
661	0.6924567329
662	0.6924567329
663	0.6924567329
664	0.6924567329
665	0.6924567329
666	0.6924567329
667	0.6924567329
668	0.6924567329
669	0.6924567329
670	0.6924567329
671	0.6924567329
672	0.6924567329
673	0.6924567329
674	0.6924567329
675	0.6924567329
676	0.6924567329
677	0.6924567329
678	0.6924567329
679	0.6924567329
680	0.6924567329
681	0.6924567329
682	0.6924567329
683	0.6924567329
684	0.6924567329
685	0.6924567329
686	0.6924567329
687	0.6924567329
688	0.6924567329
689	0.6924567329
690	0.6924567329
691	0.6924567329
692	0.6924567329
693	0.6924567329
694	0.6924567329
695	0.6924567329
696	0.6924567329
697	0.6924567329
698	0.6924567329
699	0.6924567329
700	0.6924567329
701	0.6924567329
702	0.6924567329
703	0.6924567329
704	0.6924567329
705	0.6924567329
706	0.6924567329
707	0.6924567329
708	0.6924567329
709	0.6924567329
710	0.6924567329
711	0.6924567329
712	0.6924567329
713	0.6924567329
714	0.6924567329
715	0.6924567329
716	0.6924567329
717	0.6924567329
718	0.6924567329
719	0.6924567329
720	0.721	0.69243721	0.722	0.6924353319
723	0.6924351961
724	0.6924351282
725	0.6924350603
726	0.6924349245
727	0.6924347888
728	0.6924347888
729	0.692434653
730	0.6924345172
731	0.6924345172
732	0.6924343814
733	0.6924342456
734	0.6924342456
735	0.6924341098
736	0.692433974
737	0.692433974
738	0.6924338383
739	0.6924337025
740	0.6924337025
741	0.6924335667
742	0.6924334309
743	0.6924334309
744	0.6924332951
745	0.6924331593
746	0.6924331593
747	0.6924330236
748	0.6924329557
749	0.6924328878
750	0.692432752
751	0.692432752
752	0.6924326162
753	0.6924324804
754	0.6924324804
755	0.6924323446
756	0.6924322089
757	0.6924322089
758	0.6924320731
759	0.6924320052
760	0.6924319373
761	0.6924318015
762	0.6924318015
763	0.6924316657
764	0.6924315978
765	0.6924315299
766	0.6924313941
767	0.6924313941
768	0.6924312584
769	0.6924311226
770	0.6924311226
771	0.6924309868
772	0.6924309868
773	0.692430851
774	0.6924307152
775	0.6924307152
776	0.6924305794
777	0.6924305794
778	0.6924304437
779	0.6924303079
780	0.6924303079
781	0.6924301721
782	0.6924301721
783	0.6924300363
784	0.6924299684
785	0.6924299005
786	0.6924297647
787	0.6924297647
788	0.6924296289
789	0.6924296289
790	0.6924294932
791	0.6924294253
792	0.6924293574
793	0.6924292216
794	0.6924292216
795	0.6924290858
796	0.6924290858
797	0.69242895
798	0.6924288821
799	0.6924288142
800	0.6924286785
801	0.6924286785
802	0.6924285427
803	0.6924285427
804	0.6924284069
805	0.6924284069
806	0.6924282711
807	0.6924282032
808	0.6924281353
809	0.6924280674
810	0.6924279995
811	0.6924278637
812	0.6924278637
813	0.692427728
814	0.692427728
815	0.6924275922
816	0.6924275922
817	0.6924274564
818	0.6924274564
819	0.6924273206
820	0.6924273206
821	0.6924271848
822	0.6924271169
823	0.692427049
824	0.6924269811
825	0.6924269133
826	0.6924267775
827	0.6924267775
828	0.6924266417
829	0.6924266417
830	0.6924265059
831	0.6924265059
832	0.6924263701
833	0.6924263701
834	0.6924262343
835	0.6924262343
836	0.6924260985
837	0.6924260985
838	0.6924259628
839	0.6924259628
840	0.692425827
841	0.692425827
842	0.6924256912
843	0.6924256912
844	0.6924255554
845	0.6924255554
846	0.6924254196
847	0.6924254196
848	0.6924252838
849	0.6924252838
850	0.6924251481
851	0.6924251481
852	0.6924250123
853	0.6924250123
854	0.6924248765
855	0.6924248765
856	0.6924247407
857	0.6924247407
858	0.6924246049
859	0.6924246049
860	0.692424537
861	0.6924244691
862	0.6924244012
863	0.6924243333
864	0.6924243333
865	0.6924241976
866	0.6924241976
867	0.6924240618
868	0.6924240618
869	0.692423926
870	0.692423926
871	0.6924237902
872	0.6924237902
873	0.6924236544
874	0.6924236544
875	0.6924235865
876	0.6924235186
877	0.6924234507
878	0.6924233829
879	0.6924233829
880	0.6924232471
881	0.6924232471
882	0.6924231113
883	0.6924231113
884	0.6924229755
885	0.6924229755
886	0.6924229076
887	0.6924228397
888	0.6924228397
889	0.6924227039
890	0.6924227039
891	0.6924225681
892	0.6924225681
893	0.6924224324
894	0.6924224324
895	0.6924223645
896	0.6924222966
897	0.6924222966
898	0.6924221608
899	0.6924221608
900	0.692422025
901	0.692422025
902	0.6924218892
903	0.6924218892
904	0.6924218892
905	0.6924217534
906	0.6924217534
907	0.6924216177
908	0.6924216177
909	0.6924214819
910	0.6924214819
911	0.6924214819
912	0.6924213461
913	0.6924213461
914	0.6924212103
915	0.6924212103
916	0.6924211424
917	0.6924210745
918	0.6924210745
919	0.6924209387
920	0.6924209387
921	0.6924208029
922	0.6924208029
923	0.6924208029
924	0.6924206672
925	0.6924206672
926	0.6924205314
927	0.6924205314
928	0.6924204635
929	0.6924203956
930	0.6924203956
931	0.6924202598
932	0.6924202598
933	0.6924201919
934	0.692420124
935	0.692420124
936	0.6924199882
937	0.6924199882
938	0.6924199203
939	0.6924198525
940	0.6924198525
941	0.6924197167
942	0.6924197167
943	0.6924197167
944	0.6924195809
945	0.6924195809
946	0.6924194451
947	0.6924194451
948	0.6924194451
949	0.6924193093
950	0.6924193093
951	0.6924192414
952	0.6924191735
953	0.6924191735
954	0.6924190377
955	0.6924190377
956	0.6924189699
957	0.692418902
958	0.692418902
959	0.6924187662
960	0.6924187662
961	0.6924187662
962	0.6924186304
963	0.6924186304
964	0.6924185625
965	0.6924184946
966	0.6924184946
967	0.6924183588
968	0.6924183588
969	0.6924183588
970	0.692418223
971	0.692418223
972	0.6924181551
973	0.6924180873
974	0.6924180873
975	0.6924180194
976	0.6924179515
977	0.6924179515
978	0.6924178157
979	0.6924178157
980	0.6924178157
981	0.6924176799
982	0.6924176799
983	0.692417612
984	0.6924175441
985	0.6924175441
986	0.6924174762
987	0.6924174083
988	0.6924174083
989	0.6924172725
990	0.6924172725
991	0.6924172725
992	0.6924171368
993	0.6924171368
994	0.6924171368
995	0.692417001
996	0.692417001
997	0.692417001
998	0.6924168652
999	0.6924168652
.6924568008
998	0.6924568008
999	0.6924568008
