iter	Logloss
122	0.474977684
123	0.4742964109
124	0.4732960701
125	0.4727258682
126	0.471703434
127	0.4709311803
128	0.4701129278
129	0.4693731308
130	0.468726476
131	0.4680460294
132	0.4673619588
133	0.46666406
134	0.4657396317
135	0.4650587082
136	0.4645050049
137	0.4638949712
138	0.4629371007
139	0.4624802907
140	0.4620114326
141	0.4611935298
142	0.4604709307
143	0.4595257759
144	0.4583890915
145	0.457745107
146	0.4566753705
147	0.4559175173
148	0.4551360448
149	0.4545473099
150	0.4537346204
151	0.4531795502
152	0.4528122266
153	0.4522811254
154	0.4516649564
155	0.4511096001
156	0.4503477732
157	0.4497919083
158	0.4490658442
159	0.4485273361
160	0.4478007634
161	0.4471439679
162	0.4466726303
163	0.4460550308
164	0.4453351339
165	0.4446312269
166	0.4439730962
167	0.4432770729
168	0.4427740415
169	0.4422377586
170	0.4418801626
171	0.4412319183
172	0.4407298406
173	0.4402601242
174	0.4397930463
175	0.4393637339
176	0.4384836197
177	0.4379140854
178	0.4375567754
179	0.4369996389
180	0.4365589142
181	0.436043644
182	0.4352848689
183	0.4348684947
184	0.4340390523
185	0.4334078789
186	0.4327810605
187	0.4320755641
188	0.4314628601
189	0.4310598056
190	0.4304251671
191	0.4298459053
192	0.4295753479
193	0.4291224162
194	0.4287654559
195	0.4282864889
196	0.4276374817
197	0.4271422068
198	0.4265991211
199	0.4261580785
200	0.4257951419
201	0.4254281044
202	0.4250789324
203	0.4245037715
204	0.4240333557
205	0.4236765862
206	0.4231257121
207	0.4226676305
208	0.422170194
209	0.4216906548
210	0.4212418874
211	0.4207595825
212	0.4202110608
213	0.4197252274
214	0.4194087982
215	0.4188809713
216	0.4183805466
217	0.4181311925
218	0.4176395734
219	0.417213122
220	0.4167733828
221	0.4162546794
222	0.4159780502
223	0.4157117526
224	0.4151578903
225	0.4146461487
226	0.4143161138
227	0.413781929
228	0.413411204
229	0.4129508654
230	0.4126978238
231	0.4123768171
232	0.4121936798
233	0.4116413434
234	0.4112574259
235	0.4106510162
236	0.4102563858
237	0.4098363558
238	0.4091611862
239	0.4087940534
240	0.4084066391
241	0.4079859416
242	0.4076635361
243	0.407195123
244	0.4068692843
245	0.4063757579
246	0.4060155551
247	0.405608813
248	0.4052401861
249	0.4048619588
250	0.4044417699
251	0.4040547689
252	0.4036425908
253	0.4028236071
254	0.4025315603
255	0.4022450129
256	0.4018389066
257	0.4013721466
258	0.401031367
259	0.400685819
260	0.4003555934
261	0.400005722
262	0.3997864405
263	0.3993810654
264	0.3990038554
265	0.3986203512
266	0.3983204206
267	0.3979345322
268	0.3975906372
269	0.3975125949
270	0.3971359571
271	0.3966949463
272	0.3964559237
273	0.3961812337
274	0.395705382
275	0.3953297297
276	0.3950432142
277	0.394446818
278	0.3940486908
279	0.3937155406
280	0.3931219419
281	0.392809391
282	0.3924503326
283	0.3922084173
284	0.3919780413
285	0.3915098508
286	0.3910027822
287	0.3907333056
288	0.3903403918
289	0.3901210149
290	0.3897275607
291	0.3895550092
292	0.3892518997
293	0.3889962832
294	0.3886353175
295	0.3881387075
296	0.3878154437
297	0.3872770309
298	0.3868293126
299	0.3864989599
300	0.3860769908
301	0.385802714
302	0.3852713903
303	0.3848555883
304	0.3845761617
305	0.3842736562
306	0.3840216955
307	0.3836564382
308	0.3832078934
309	0.3829640071
310	0.3827351252
311	0.3824127833
312	0.382182312
313	0.3818540255
314	0.3816377322
315	0.3811975479
316	0.3808121999
317	0.3805298487
318	0.3803775152
319	0.380143706
320	0.3799213409
321	0.3796588262
322	0.3794173876
323	0.3791245778
324	0.3789104462
325	0.3787120819
326	0.3785434723
327	0.378200531
328	0.3778959274
329	0.3773343086
330	0.3769433339
331	0.3766358693
332	0.3764862378
333	0.3762052536
334	0.3759464582
335	0.3757073085
336	0.3755447388
337	0.3753969193
338	0.37521499
339	0.3749898275
340	0.3747229576
341	0.3744426092
342	0.3740720113
343	0.373565801
344	0.3733480453
345	0.3731117884
346	0.372736613
347	0.3725027084
348	0.3721993128
349	0.371817557
350	0.371189181
351	0.3708743095
352	0.3706634204
353	0.3703919093
354	0.3700799306
355	0.3697464943
356	0.3695327759
357	0.3692873955
358	0.3690340678
359	0.3688723882
360	0.3685340881
361	0.3684208234
362	0.3681114197
363	0.3676791827
364	0.3673967679
365	0.367148749
366	0.3668359756
367	0.3665751139
368	0.3661727269
369	0.3658580144
370	0.3656104406
371	0.3654453913
372	0.3652494113
373	0.364976724
374	0.3647092183
375	0.3644214948
376	0.3642357508
377	0.3640635173
378	0.3637004534
379	0.3635674795
380	0.3632071813
381	0.3628949165
382	0.3626631419
383	0.3624758085
384	0.3622028033
385	0.3618615468
386	0.3617026965
387	0.3615460714
388	0.3612250328
389	0.3610796611
390	0.3608201981
391	0.3605582873
392	0.3603358269
393	0.3601967812
394	0.3599124591
395	0.359779199
396	0.3596684774
397	0.3594804446
398	0.3594082832
399	0.3590935707
400	0.3587809245
401	0.3583928426
402	0.3580608368
403	0.3578714053
404	0.3576755524
405	0.357455953
406	0.3572067261
407	0.3568814913
408	0.3567020416
409	0.356561025
410	0.3563753128
411	0.3561777751
412	0.3559540431
413	0.3557094256
414	0.3553914706
415	0.3549149195
416	0.3546656926
417	0.3545127233
418	0.354412969
419	0.354237016
420	0.3541014989
421	0.3539786975
422	0.3536911329
423	0.3533332189
424	0.3530199369
425	0.3525186539
426	0.3523590088
427	0.3521906217
428	0.3520301819
429	0.3517345428
430	0.3514565786
431	0.3512822469
432	0.3507409414
433	0.3505725861
434	0.3503910383
435	0.3501469612
436	0.3499022802
437	0.3497138023
438	0.3496237437
439	0.34930528
440	0.3490021388
441	0.3488297462
442	0.3487107913
443	0.3483342489
444	0.3480667114
445	0.3477897008
446	0.3474803925
447	0.3472567558
448	0.3469610214
449	0.346673425
450	0.3463935852
451	0.3462575595
452	0.346107165
453	0.3459308942
454	0.3457448959
455	0.3454373042
456	0.3452335993
457	0.3450352351
458	0.3448513031
459	0.3445157687
460	0.3443184217
461	0.3440910021
462	0.3439281464
463	0.3437530518
464	0.3435534795
465	0.3433208466
466	0.3432364464
467	0.3430455208
468	0.3427532196
469	0.3424673398
470	0.3422677358
471	0.3420061747
472	0.3418142319
473	0.3415568988
474	0.3413948059
475	0.3410690943
476	0.3408383052
477	0.3407079061
478	0.3406309764
479	0.3403034846
480	0.3401204427
481	0.3399849574
482	0.3395090421
483	0.3391727448
484	0.3389409383
485	0.3386807124
486	0.3385897954
487	0.3382914861
488	0.3380096753
489	0.3377499898
490	0.3376856486
491	0.3373895009
492	0.3370834351
493	0.3369803747
494	0.3367743174
495	0.3365982691
496	0.3365467707
497	0.3363204002
498	0.336133639
499	0.3359802246
500	0.3358863513
501	0.3355981827
502	0.3353855769
503	0.3351021131
504	0.334930102
505	0.3346811295
506	0.3345363935
507	0.3344666163
508	0.3340827624
509	0.3339170456
510	0.3336829503
511	0.3335929871
512	0.3331823985
513	0.3330384572
514	0.3328269641
515	0.332687219
516	0.3323539734
517	0.3321989059
518	0.3321030935
519	0.3319626172
520	0.3317617416
521	0.3315495809
522	0.3312848409
523	0.3310518901
524	0.3307985306
525	0.3306388855
526	0.3303645452
527	0.3300571124
528	0.3296909968
529	0.3296217601
530	0.3293103536
531	0.329088974
532	0.3288585981
533	0.3286151568
534	0.3283602397
535	0.3281666438
536	0.3280691147
537	0.3278290113
538	0.3276922862
539	0.327564462
540	0.3272338867
541	0.3270616849
542	0.3268519719
543	0.3267321587
544	0.3266693115
545	0.3265012105
546	0.3259475708
547	0.3257398923
548	0.3256217957
549	0.325423336
550	0.3250166893
551	0.3247983932
552	0.3246008555
553	0.3243206024
554	0.3241562525
555	0.3238779386
556	0.3237104416
557	0.3234111786
558	0.3232544581
559	0.3231028557
560	0.3229771296
561	0.3229046504
562	0.3226215363
563	0.3223962148
564	0.3222387314
565	0.3220730464
566	0.3220005989
567	0.3217519124
568	0.3217142741
569	0.3215174675
570	0.3213217735
571	0.3211384137
572	0.3209940592
573	0.3206015587
574	0.3203186989
575	0.3201112429
576	0.3200338999
577	0.3199140231
578	0.3196915309
579	0.3195338567
580	0.3194401741
581	0.3193066915
582	0.3190894445
583	0.3189719518
584	0.3187520981
585	0.3182594935
586	0.318030707
587	0.317554601
588	0.3172704379
589	0.3170852661
590	0.3169650396
591	0.3168008804
592	0.3165618261
593	0.3163676898
594	0.3161933263
595	0.3159423828
596	0.3158204714
597	0.3157231967
598	0.3154677073
599	0.3151342074
600	0.3150209427
601	0.3148172061
602	0.3146208763
603	0.31425457
604	0.3141043663
605	0.3140247345
606	0.3138107936
607	0.3137100856
608	0.3134974798
609	0.3133805911
610	0.3132173538
611	0.3131601334
612	0.3130306244
613	0.312918822
614	0.3128206253
615	0.3127933184
616	0.3125950813
617	0.3124485334
618	0.3122185071
619	0.3120603561
620	0.3119582176
621	0.3117932002
622	0.311491998
623	0.3112344106
624	0.3110128721
625	0.3109001795
626	0.3106868744
627	0.3105298996
628	0.3103903135
629	0.3102429708
630	0.3100960414
631	0.3098829269
632	0.3097183228
633	0.3095674833
634	0.3094298045
635	0.3092154185
636	0.3086902936
637	0.3085739136
638	0.3084606806
639	0.3083779653
640	0.3082090378
641	0.3078994751
642	0.3076445897
643	0.3074735959
644	0.3072472254
645	0.3071968714
646	0.3070603053
647	0.306743749
648	0.3064606984
649	0.3063911756
650	0.3061479568
651	0.3060101827
652	0.3058649381
653	0.3056632042
654	0.3055997849
655	0.3054889679
656	0.3053953489
657	0.3050390879
658	0.3047616323
659	0.304620266
660	0.3042880058
661	0.3040044149
662	0.3038906733
663	0.3037418365
664	0.303693072
665	0.3034547806
666	0.303371048
667	0.3030471802
668	0.3029141108
669	0.3028416951
670	0.3025342941
671	0.3023830096
672	0.3022233963
673	0.3019866943
674	0.3017295837
675	0.3016108513
676	0.3013439814
677	0.3010972659
678	0.3008250554
679	0.3006100337
680	0.3003863653
681	0.3000830968
682	0.2999726931
683	0.2998487473
684	0.2996548335
685	0.2994696935
686	0.2992707888
687	0.2990608215
688	0.2989099185
689	0.298751386
690	0.2986829122
691	0.2984284083
692	0.2982735316
693	0.2981786092
694	0.2980322202
695	0.2978370349
696	0.2975692113
697	0.2973173141
698	0.2972980181
699	0.2970921516
700	0.2969380379
701	0.2967799187
702	0.2966300646
703	0.2963973681
704	0.2962746938
705	0.2961734136
706	0.2959012985
707	0.2957819621
708	0.2955751101
709	0.2953179042
710	0.2949894905
711	0.294879818
712	0.294712766
713	0.294431146
714	0.2942382495
715	0.2938412031
716	0.2936221441
717	0.2935867627
718	0.2933998426
719	0.2933146159
720	0.2931223551
721	0.2928959846
722	0.2927191099
723	0.292549483
724	0.2922860463
725	0.2921150843
726	0.2919475555
727	0.2916739782
728	0.2914182663
729	0.2911866506
730	0.2910781542
731	0.290864563
732	0.2908128738
733	0.2906428973
734	0.2905355771
735	0.2903292338
736	0.2901587804
737	0.2900521596
738	0.2899654706
739	0.2898779233
740	0.2897624969
741	0.2895189921
742	0.2893056552
743	0.2890537898
744	0.2888844808
745	0.2885629654
746	0.2883780162
747	0.2882746379
748	0.2882151286
749	0.2880820274
750	0.2878615697
751	0.2877757708
752	0.2876180013
753	0.2875617345
754	0.2874822299
755	0.2873602867
756	0.2870425542
757	0.2867876689
758	0.2866285324
759	0.2863526026
760	0.2861877759
761	0.2859747569
762	0.2858244578
763	0.285695076
764	0.2855006854
765	0.2853699366
766	0.2852495193
767	0.2850455284
768	0.2848162333
769	0.2847424825
770	0.2844612122
771	0.2843738238
772	0.284000206
773	0.283878994
774	0.2838086128
775	0.2836565653
776	0.2834214846
777	0.2832390467
778	0.2831756592
779	0.2830044429
780	0.282745107
781	0.2825829824
782	0.2824010849
783	0.2821457545
784	0.2820159276
785	0.2819140434
786	0.2816452026
787	0.281600825
788	0.2815032323
789	0.2812639236
790	0.2812471072
791	0.2811152776
792	0.2810361226
793	0.2807502429
794	0.2805283864
795	0.2803271612
796	0.2800854047
797	0.2798889796
798	0.2797079722
799	0.2796004613
800	0.2794670105
801	0.2792864164
802	0.2791024208
803	0.2790129979
804	0.2788971265
805	0.2787655195
806	0.2785674413
807	0.278428936
808	0.2781153361
809	0.278008461
810	0.2779079755
811	0.2776667595
812	0.2774625142
813	0.2772926966
814	0.2771839778
815	0.2770651499
816	0.2769220988
817	0.2767503103
818	0.2765259107
819	0.276371638
820	0.2762201309
821	0.2759524345
822	0.2756951968
823	0.2755015055
824	0.2754126867
825	0.2753501574
826	0.2752896627
827	0.2752346357
828	0.274941953
829	0.2748577754
830	0.2747309367
831	0.2745078405
832	0.2744488398
833	0.2743954341
834	0.2742631912
835	0.2740609487
836	0.2738349597
837	0.2736978531
838	0.2735179901
839	0.273360761
840	0.2732887268
841	0.2731119156
842	0.2729581833
843	0.2728532155
844	0.2727205912
845	0.2724067688
846	0.2723516146
847	0.2721182505
848	0.2718718211
849	0.2717701276
850	0.2716169675
851	0.2715423902
852	0.2714441299
853	0.2713731448
854	0.2713208516
855	0.2711847623
856	0.2709073385
857	0.2706853867
858	0.2705448151
859	0.2704642932
860	0.2703785261
861	0.2702239354
862	0.2700504303
863	0.2699071566
864	0.2697282791
865	0.2695579847
866	0.2694739342
867	0.2692094485
868	0.269133695
869	0.2690529823
870	0.2689728419
871	0.2687854131
872	0.2687481244
873	0.268705368
874	0.2685864766
875	0.2683352788
876	0.2682718913
877	0.2680425008
878	0.2678831736
879	0.2677428563
880	0.2676426888
881	0.2674983978
882	0.2672985077
883	0.2671293894
884	0.2670889219
885	0.2668731689
886	0.2668256442
887	0.2667008718
888	0.2666479747
889	0.2665138404
890	0.2663934549
891	0.2661743641
892	0.2659088135
893	0.2657755375
894	0.2656079928
895	0.2655079206
896	0.2652650674
897	0.2651773453
898	0.264994065
899	0.264877828
900	0.2647613525
901	0.26461339
902	0.2643727938
903	0.2641432444
904	0.264039739
905	0.2639245669
906	0.2637275537
907	0.2635816097
908	0.2634528319
909	0.263277022
910	0.263122495
911	0.263064146
912	0.2630286535
913	0.2629225572
914	0.2628694216
915	0.2628285249
916	0.2627342542
917	0.2627008597
918	0.2625662168
919	0.2624073346
920	0.2623514811
921	0.2622163455
922	0.2621362209
923	0.2620705605
924	0.2619010925
925	0.2618029435
926	0.261590004
927	0.261547184
928	0.2615171274
929	0.2613229434
930	0.261099418
931	0.2608629227
932	0.2607994397
933	0.2607370536
934	0.2605784098
935	0.260483249
936	0.2601933161
937	0.260012722
938	0.2597489993
939	0.259401687
940	0.2592553457
941	0.2591640313
942	0.2589951515
943	0.2586824576
944	0.2586330573
945	0.2584979534
946	0.2583448569
947	0.2582814058
948	0.2581130028
949	0.2580452919
950	0.2578122934
951	0.2577495257
952	0.2576399326
953	0.2575789293
954	0.2574210167
955	0.2573564847
956	0.2573419571
957	0.257222573
958	0.2571428299
959	0.2570738792
960	0.2570586999
961	0.2568802198
962	0.2566908677
963	0.2565538565
964	0.2564328512
965	0.2562202772
966	0.2562008222
967	0.2560013453
968	0.2558909098
969	0.2555172602
970	0.2553827445
971	0.2552788258
972	0.2552059491
973	0.2550338268
974	0.2550092856
975	0.2548959732
976	0.2547750791
977	0.2547168891
978	0.2546090126
979	0.2544942379
980	0.2543073972
981	0.2542533557
982	0.254176267
983	0.2541196982
984	0.2539211114
985	0.2538440228
986	0.2537235419
987	0.253671964
988	0.2534937541
989	0.2532989979
990	0.2532548428
991	0.2530747573
992	0.2530527274
993	0.252965641
994	0.2529235204
995	0.2528985341
996	0.2526545048
997	0.252631855
998	0.2525097847
999	0.2523446719
